institution,Date,Title,URL,tone,mentions_cooperation,mentions_competition,cooperation_type,thematic_tags,justification,length_words
BGU,12.09.2024,"מצעד הקורסים המפתיעים תשפ""ה",https://www.bgu.ac.il/articles/general-courses/,neutral,no,no,none,courses;surprising,No signs of competition or collaboration were found.,373
BGU,10.09.2024,אם זכרוני אינו מטעני,https://www.bgu.ac.il/articles/memory/,cooperative,yes,no,inter-university,cognitive science;memory;human behavior;AI collaboration,The article highlights collaboration between multiple universities in research.,521
BGU,09.09.2024,מענק ERC לחוקר בינה מלאכותית מאוניברסיטת בן-גוריון בנגב,https://www.bgu.ac.il/articles/erc/,competitive,no,yes,none,AI;wireless communication;ERC grant;innovation,The article emphasizes the significant ERC grant award and novel AI research advancements.,302
BGU,09.09.2024,מומחי AI הוכיחו פערים באופן הסיקור של ה-BBC,https://www.bgu.ac.il/articles/bbc/,cooperative,yes,no,industry,journalism;AI;media,The article highlights a collaborative AI research effort to analyze media bias.,189
BGU,09.09.2024,כיצד הבינה המלאכותית מסייעת לרופאים לפענח תמונות רפואיות?,https://www.bgu.ac.il/articles/imagimg/,cooperative,yes,no,industry,AI;medical imaging;fertility;collaboration,The article highlights a collaboration between Ben-Gurion University and the startup AIVF for AI research.,770
BGU,05.09.2024,לא רק רץ למיליון: יפתח רמון בביקור מיוחד באוניברסיטת בן-גוריון בנגב,https://www.bgu.ac.il/articles/ramon/,cooperative,yes,no,inter-university;industry;international,education;science;technology;space,The article highlights potential partnerships and collaborations between the university and the Ramon Foundation.,263
BGU,03.09.2024,נמצאו חיידקים במעיים הקשורים לסוכרת מסוג 2,https://www.bgu.ac.il/articles/diabetes/,cooperative,yes,no,international,diabetes;microbiome;international collaboration;research,The article emphasizes an international research collaboration involving multiple universities and research groups across different countries.,568
BGU,01.09.2024,כובשים יעדים: המשלחת המתמטית של אוניברסיטת בן-גוריון בנגב זוכה להישגים בתחרות ה-IMC,https://www.bgu.ac.il/articles/goals/,competitive,no,yes,none,competitions;student achievements;mathematics,The article emphasizes the students' achievements and ranks in an international competition.,289
BGU,28.08.2024,יחידה ומיוחדת: אוניברסיטת בן-גוריון משלבת אוכלוסייה על הרצף האוטיסטי במרחב האקדמי,https://www.bgu.ac.il/articles/alut/,cooperative,yes,no,industry;none,inclusion;education;social impact;disability,The article highlights a collaborative project aimed at inclusion and social impact.,161
BGU,27.08.2024,מחקר בינתחומי מיישם עקרונות מאקולוגיה וביולוגיה של סרטן,https://www.bgu.ac.il/articles/ecology-and-biology-in-cancer-research/,mixed,yes,yes,inter-university;cancer research;interdisciplinary approach;protein interactions;ecological networks,The article discusses an interdisciplinary research project combining ecological and cancer biology methods, showcasing both collaboration and groundbreaking innovation.,457
BGU,19.08.2024,שילוב דגים וירקות- עוד לפני שהם מגיעים לצלחת,https://www.bgu.ac.il/articles/bgu-researchers-offer-proof-of-concept-for-unique-aquaponics-system/,cooperative,yes,no,international;sustainability;agriculture;food security;innovation,The article highlights international collaboration and joint research efforts.,ERR,455
BGU,18.08.2024,מהפכת ה-DATA ברפואה כבר כאן,https://www.bgu.ac.il/articles/data-revolution-in-medicine-ma-in-epidemiology-and-medical-data-science/,competitive,no,yes,none,healthcare;innovation;education,The article emphasizes the department as a leading authority in Israel and focuses on innovation and advanced solutions in healthcare.,299
BGU,08.08.2024,מבן-גוריון לאולימפיאדה בפריז,https://www.bgu.ac.il/articles/olympic-games-2024/,competitive,no,yes,none,sports;academia;personal journey,The article highlights Noa's achievements and competitive nature in sports and her pursuit of excellence in academia.,288
BGU,06.08.2024,"על צבאים, תנים, ואנשים – ניהול מושכל של מטיילים יאפשר דו-קיום בטבע",https://www.bgu.ac.il/articles/deer/,cooperative,yes,no,inter-university;industry;international,ecology;wildlife conservation;human impact,The article emphasizes collaboration between multiple institutions and stakeholders for wildlife research.,451
BGU,06.08.2024,סובלים מהשמנת יתר?,https://www.bgu.ac.il/articles/obesity/,cooperative,yes,no,inter-university;industry;international,personalized medicine;obesity;medical research;multidisciplinary,The article highlights cooperation between various researchers and institutions in a multidisciplinary study.,538
BGU,01.08.2024,הסכם קיבוצי ייחודי להעסקת  עובדות ועובדי הניקיון באוניברסיטה,https://www.bgu.ac.il/articles/cleaning/,cooperative,yes,no,inter-university,social change;employment;university initiative,The article highlights collaboration between universities to improve employment conditions.,240
BGU,29.07.2024,מפתח עברית להצלחת הנגב,https://www.bgu.ac.il/articles/negev/,cooperative,yes,no,inter-university;industry;international,education;language;social integration,The article highlights collaboration between the university,230
BGU,28.07.2024,אגדה מהלכת: ההלך האולימפי שאול לדני חוזר למסלול,https://www.bgu.ac.il/articles/shaul-ladany/,mixed,no,yes,none,sports;personal achievements;health,The article covers both Ladany's competitive achievements and his personal health journey.,367
BGU,25.07.2024,אוניברסיטת בן-גוריון אימצה את הגדרת האנטישמיות של הברית הבינלאומית לשימור זכר השואה,https://www.bgu.ac.il/articles/antisemitism/,neutral,no,no,none,antisemitism;policy;definitions,No signs of competition or collaboration were found.,242
BGU,24.07.2024,רובוטים חברתיים יעילים יותר בשיקום לאחר שבץ,https://www.bgu.ac.il/articles/socialrobots/,mixed,yes,yes,inter-university;industry;international,rehabilitation;innovation;robotics,The article mentions both cooperation with hospitals and competition through superior results with robots.,432
BGU,24.07.2024,11 מדליות אולימפיות לחברי נבחרות ישראל בפיזיקה ובמתמטיקה,https://www.bgu.ac.il/articles/physicshosidman/,mixed,yes,yes,inter-university;international,science education;awards;international competition;academic excellence,The article highlights both international competition success and inter-university cooperation.,702
BGU,23.07.2024,מי ישמור על המגוון הביולוגי באזורים הצחיחים?,https://www.bgu.ac.il/articles/gazella/,mixed,yes,yes,international,ecology;climate change;conservation,The article discusses collaboration between universities and also highlights threats and challenges to desert conservation.,503
BGU,22.07.2024,פרופ' לואיזה משי מונתה לתפקיד סגנית הרקטור לענייני הוראה,https://www.bgu.ac.il/articles/meshi-new-vice-provost/,cooperative,yes,yes,inter-university;industry;international,academic leadership;innovation;awards;strategic planning;international collaboration,The article highlights collaborative educational initiatives and awards,236
BGU,22.07.2024,מצוינות מחקרית ביום המדענית 2024,https://www.bgu.ac.il/articles/research-excellence-on-women-in-science-day-2024/,neutral,no,no,none,gender equality;women in STEM,No signs of competition or collaboration were found.,383
BGU,22.07.2024,מינוי חדש: פרופ' הללי פינסון- נציבת הקבילות לענייני הטרדה מינית באוניברסיטת בן גוריון,https://www.bgu.ac.il/articles/halelipinson/,cooperative,yes,no,inter-university,gender equality;academic leadership,The article emphasizes collaborative efforts to change policies regarding sexual harassment and promote gender equity.,144
BGU,21.07.2024,מיזם סטודנטיאלי ישפר תהליכי אימות מסמכים במשרד האוכלוסין וההגירה באמצעות ענן ו-AI,https://www.bgu.ac.il/articles/sli10/,cooperative,yes,no,inter-university;industry;international,innovation;public sector;technology,The article highlights collaboration between the government,789
BGU,18.07.2024,ברור כשמש: בית הספר לקיימות ושינויי אקלים בחזית המאבק מול המשברים הסביבתיים,https://www.bgu.ac.il/articles/climate2024/,cooperative,yes,no,inter-university;society,The article highlights academic responsibility and collaboration in addressing environmental issues.,ERR,339
BGU,16.07.2024,מחשבים כלים מחדש: כלי חישובי חדש מבית היוצר של אוניברסיטת בן-גוריון בנגב,https://www.bgu.ac.il/articles/bioinformatics/,mixed,yes,yes,inter-university;international,numerical analysis;bioinformatics;RNA sequencing;artificial intelligence;collaboration;innovation;research,The article highlights both collaboration in the research team's multidisciplinary work and innovation in developing a new computational tool.,387
BGU,16.07.2024,עכביש האלמנה החומה פולש לישראל ומארח חיידק הקשור לכלמידיה,https://www.bgu.ac.il/articles/brown-widow/,mixed,yes,yes,international,bacteria;invasive_species;ecology,The article discusses both the collaborative international research and the competitive aspects of the research findings on invasive species adaptability.,400
BGU,14.07.2024,מילון הדינוזאורים האקדמי,https://www.bgu.ac.il/articles/dinosaurs/,competitive,no,yes,none,history;innovation;celebration,The article highlights the university's leading achievements thanks to a key figure.,39
BGU,14.07.2024,דוקטורנט (ממש) מצטיין פוגש נובליסטים,https://www.bgu.ac.il/articles/tal-adi/,competitive,no,yes,none,academic excellence;awards;cosmology,The article emphasizes the student's numerous awards and achievements,112
BGU,10.07.2024,ברור כשמש: בית הספר לקיימות ושינויי אקלים בחזית המאבק מול המשברים הסביבתיים,https://www.bgu.ac.il/articles/climateconference/,cooperative,yes,no,inter-university,sustainability;climate change;academia-community collaboration,The article highlights cooperation among academic institutions and community for sustainability.,356
BGU,08.07.2024,שגרירות על-חלל,https://www.bgu.ac.il/articles/space-un/,cooperative,yes,no,international,space;education;gender equality,The article highlights international collaboration to promote women's participation in space research.,457
BGU,08.07.2024,"פרופ' דניאל חיימוביץ, נשיא האוניברסיטה נבחר לכהן כיו""ר ו""רה",https://www.bgu.ac.il/articles/president-chamovitz-head-of-vera/,neutral,no,no,none,none,ERR,0
BGU,07.07.2024,הטובות והטובים לטיס ולבן-גוריון,https://www.bgu.ac.il/articles/new-pilots/,cooperative,yes,no,inter-university,education;military;cooperation,The article highlights the joint educational program between the university and the air force.,537
BGU,07.07.2024,גורם המשיכה של שירת ציפורים,https://www.bgu.ac.il/articles/birds/,cooperative,yes,no,inter-university,ornithology;bird_migration;environmental_protection,The article highlights a collaborative research effort between Ben-Gurion University and University of Haifa.,598
BGU,07.07.2024,מכל תלמידיי השכלתי,https://www.bgu.ac.il/articles/learning-from-my-students/,cooperative,yes,no,industry,social inclusion;higher education;community engagement,The article emphasizes collaboration with social organizations for community benefit.,480
BGU,03.07.2024,תוכנית נגב פריים מקדמת יזמות איקומרס,https://www.bgu.ac.il/articles/negev-prime-ecommerce/,cooperative,yes,no,inter-university;industry;community,entrepreneurship;e-commerce;education;innovation,The article emphasizes collaboration between the university,494
BGU,01.07.2024,"רוני בהט תכהן כסמנכ""לית השיווק של האוניברסיטה",https://www.bgu.ac.il/articles/roni-bahat-new-cmo-1-7-24/,competitive,no,yes,none,marketing;higher education;leadership,The article emphasizes the competitive nature of higher education and the ambitious goals set by the university.,82
BGU,01.07.2024,מגמה ייחודית בשיקום תפתח במסגרת התואר השני בפיזיותרפיה,https://www.bgu.ac.il/articles/nique-major-in-rehabilitation/,cooperative,yes,no,inter-university,rehabilitation;interdisciplinary education;healthcare,A partnership between departments is emphasized to create a unique rehabilitation program.,370
BGU,30.06.2024,בונות מנהיגות נשית,https://www.bgu.ac.il/articles/women-leadership/,cooperative,yes,no,inter-university;international,leadership;Zionism;innovation;young leadership,The article highlights a partnership between Ben-Gurion University and the World Zionist Organization for an international leadership program.,214
BGU,27.06.2024,הכנס השני לשוויוניות בבריאות בפריפריה,https://www.bgu.ac.il/articles/halth-equality/,cooperative,yes,no,inter-university;industry;government,healthcare;inequality;regional development;emergency response,The article highlights collaborative efforts between universities and other stakeholders to address health disparities.,848
BGU,23.06.2024,1.2 מיליון דולר מענק לפרופ' מיכאל מיילר מהמחלקה לכימיה,https://www.bgu.ac.il/articles/meijler-grant-from-hfsp/,cooperative,yes,no,international,neuroscience;microbiology;gut-brain axis,The article highlights international collaboration in research efforts.,235
BGU,23.06.2024,עוטפים את העוטף: מלגות הוענקו לסטודנטיות וסטודנטים המתגוררים בעוטף עזה ולומדים באוניברסיטת בן-גוריון,https://www.bgu.ac.il/articles/otef/,cooperative,yes,no,international,charity;scholarships;student_support,The article emphasizes international cooperation to support students with scholarships.,199
BGU,23.06.2024,מלגת מעונות למשרתי ומשרתות מילואים במלחמת חרבות ברזל,https://www.bgu.ac.il/articles/reserve-housing/,neutral,no,no,none,scholarships;housing;student life,No signs of competition or collaboration were found.,123
BGU,19.06.2024,חילזון ללא גבולות,https://www.bgu.ac.il/articles/dendropoma/,cooperative,yes,no,inter-university;industry;international,environmental science;marine biology;conservation,The article highlights collaboration between the university and other organizations for research purposes.,417
BGU,18.06.2024,איום מכיוון אחר: למלחמת ישראל-חמאס השלכות מזיקות גם על הביטחון התזונתי בישראל,https://www.bgu.ac.il/articles/food-sec/,neutral,no,no,none,food_security;agriculture;conflict_analysis,No signs of competition or collaboration were found.,652
BGU,18.06.2024,מצוינות אקדמית: האוניברסיטה העניקה פרסים ל-12 חוקרות וחוקרים מצטיינים,https://www.bgu.ac.il/articles/excellent-research/,competitive,no,yes,none,awards;research excellence;science;community involvement,The article emphasizes prestigious awards given for outstanding academic achievements.,373
BGU,17.06.2024,תואר שני לסטודנטים וסטודנטיות מהחברה הערבית בתחום הסביבה והקיימות,https://www.bgu.ac.il/articles/ma-for-arab-students-in-the-field-of-environment-and-sustainability/,cooperative,yes,no,inter-university;industry;international,climate change;environmental education;Arab society;interdisciplinary collaboration,The article highlights collaboration between universities and organizations for environmental education in the Arab society.,279
BGU,06.06.2024,1.3 מיליון דולר מענק למחקר בתחום מיגור הפוליו,https://www.bgu.ac.il/articles/grant-for-research-in-the-field-of-polio-eradication/,mixed,yes,yes,inter-university;international,vaccines;research;global health,The article describes both collaborative vaccine development efforts and highlights the innovative research and commercialization achievements.,220
BGU,04.06.2024,226 רופאות ורופאים חדשים,https://www.bgu.ac.il/articles/md-grads-2024/,cooperative,yes,no,none,graduation;humanitarianism;unity;resilience;medicine,The article highlights unity and mutual support among the medical graduates and staff.,300
BGU,30.05.2024,פרופ' סראב אבו-רביעה קווידר עוטרה בתואר דוקטור לאות כבוד מטעם מכון ויצמן למדע,https://www.bgu.ac.il/articles/honorary-doctorate-to-prof-sarab-abu-rabia-queder/,competitive,no,yes,none,gender studies;social justice;minority rights,The article emphasizes the unique achievements and recognition of a professor with international affiliations.,160
BGU,30.05.2024,מפתח שבדי לתהילה: תלמידת מרכז חוסידמן באוניברסיטת בן-גוריון תייצג את ישראל בתחרות פרס המים של שטוקהולם,https://www.bgu.ac.il/articles/student-of-jusidman-center-to-represent-israel-in-the-stockholm-water-prize-competition/,competitive,no,yes,none,water conservation;education;innovation,The article emphasizes the prestigious award and international competition participation.,299
BGU,27.05.2024,"קונגרס הקיימות הציוני הראשון"" ""הצעירים לוקחים אחריות""",https://www.bgu.ac.il/articles/young-israeli-generation-convenes-for-first-zionist-sustainability-congress/,cooperative,yes,no,inter-university,sustainability;education;community engagement,The article emphasizes joint efforts and collaboration for sustainability involving multiple institutions.,409
BGU,23.05.2024,באו מאהבה,https://www.bgu.ac.il/articles/bog54-yehudit-ravitz-release-all-hostages/,mixed,yes,yes,inter-university;industry,governance;recognition;resilience;ceremony,The article includes both cooperation with international figures and institutions and competition as it highlights awards and special recognitions.,782
BGU,21.05.2024,הרעבת גלוקוז גם כטיפול נגד סרטן,https://www.bgu.ac.il/articles/rotblat-glucose-starvation/,cooperative,yes,no,inter-university,research;medicine;oncology;biotechnology,The article highlights a joint research collaboration between Ben-Gurion University and a German institution.,429
BGU,21.05.2024,"""מעטפת חוסן"" - מסייעת לתקומת הקהילות שנפגעו במלחמה",https://www.bgu.ac.il/articles/resilience-shell/,cooperative,yes,no,industry;governance;technology,The article emphasizes collaboration and joint efforts in deploying a resilience system for communities affected by war.,ERR,429
BGU,21.05.2024,גישה חדשנית למחלת ALS: העלאת רמות החלבון MIF בתאי עצב,https://www.bgu.ac.il/articles/innovative-approach-to-als/,cooperative,yes,no,international,neurology;ALS;international collaboration;protein research,The article highlights international collaboration among universities to research ALS.,544
BGU,12.05.2024,יונית לוי תקבל פרס על סיקור אובייקטיבי במזרח התיכון,https://www.bgu.ac.il/articles/yonit-levy/,neutral,no,yes,none,journalism;awards;Middle East coverage,The article focuses on an award without mentioning cooperation efforts.,430
BGU,09.05.2024,מומחים ממליצים לממשלת ישראל לגבש בהקדם אסטרטגיה ישראלית לדיפלומטיית ספורט,https://www.bgu.ac.il/articles/sports-diplomacy-strategy/,mixed,yes,yes,international,sports;diplomacy;Middle East,The article discusses both collaborative efforts in sports diplomacy and competitive elements regarding Israel's legal position in FIFA.,174
BGU,08.05.2024,חוק פיזיקלי: חוקרים מהמחלקה לפיזיקה בבן-גוריון רושמים הישגים,https://www.bgu.ac.il/articles/physicists-achievements/,competitive,no,yes,none,awards;recognition;physics;research,The article emphasizes awards and recognition received by the professors in the field of physics.,208
BGU,08.05.2024,האוניברסיטה בשיתוף יזמים וחברות טכנולוגיה רב לאומיות השיקו את The Institute - מיזם ליצירת מובילות ישראלית בעידן ה- AI,https://www.bgu.ac.il/articles/ai-initiative/,cooperative,yes,no,industry;inter-university,innovation;AI;education;collaboration;technology,The article highlights a collaborative AI initiative involving universities and industry leaders.,452
BGU,07.05.2024,האם שקרנים סדרתיים יכולים להיחשב כנים?,https://www.bgu.ac.il/articles/can-serial-liars-be-considered-honest/,mixed,yes,no,international,psychology;political science;misinformation,The article discusses both international research collaboration and the study of misinformation without any clear competition emphasis.,515
BGU,07.05.2024,"הכדור עובר לבן-גוריון: ניגשים לבגרות במדעי כדור הארץ והסביבה במטרה לשרת ביחידת מודיעין צה""לית",https://www.bgu.ac.il/articles/earth-and-environmental-science-in-highschool-for-idf-intelligence-service/,cooperative,yes,no,inter-university;youth engagement;education;climate change,The article highlights a collaborative effort involving multiple institutions to educate youth on climate issues.,ERR,303
BGU,05.05.2024,קשה לצפייה: שואת יהודי אירופה והטבח בעוטף עזה דרך משקפי מציאות מדומה,https://www.bgu.ac.il/articles/holocaust-and-7-october-massacre-through-vr-glasses/,mixed,yes,no,inter-university,virtual reality;Holocaust education;Southern Israel conflict,The article highlights cooperation in creating a virtual tour while emphasizing the importance and potential of VR technology in heritage preservation.,452
BGU,18.04.2024,"ניהול מגה-אר""ן: לקחי מד""א ממתקפת ה-7.10",https://www.bgu.ac.il/articles/managing-mega-multi-casualty-incident-7-10-23/,cooperative,yes,no,inter-university;industry,public_health;emergency_response;medical_challenges,The article highlights a joint report with Magen David Adom emphasizing cooperative efforts in emergency response.,576
BGU,16.04.2024,התוכן והעיצוב של תוויות אנרגיה משפיעים על רכישת כלי רכב חשמליים,https://www.bgu.ac.il/articles/energy-labels-research/,neutral,no,no,none,environmental studies;consumer behavior;policy recommendations,No signs of competition or collaboration were found.,686
BGU,15.04.2024,חוקרת מהאוניברסיטה מונתה לעורכת ראשית בכתב עת בינלאומי,https://www.bgu.ac.il/articles/dana-vadar-weiss-editor/,competitive,no,yes,none,education;academic publishing;international recognition;science education,The article emphasizes the prestige and uniqueness of the appointment as it is the first time an editor from outside the US and from Israel is selected for this leading journal.,204
BGU,11.04.2024,"הלוחמת באנטישמיות תקבל תואר ד""ר לשם כבוד מאוניברסיטת בן-גוריון בנגב",https://www.bgu.ac.il/articles/bgu-to-honor-katharina-von-schnurbein/,mixed,yes,no,inter-university;international,anti-Semitism;Jewish life;honorary degree;European Union,The article discusses cooperation with universities for combating anti-Semitism but also focuses on her unique role and achievements.,297
BGU,10.04.2024,בינה מלאכותית תשחזר טקסטים יהודיים עתיקים,https://www.bgu.ac.il/articles/ai-can-rediscover-illegible-letters-in-ancient-inscriptions/,cooperative,no,yes,none,artificial intelligence;archaeology;linguistics;innovation,The article emphasizes the students' innovative AI project and its presentation at a significant conference indicating a competitive tone.,353
BGU,09.04.2024,פרסי האגודה הישראלית לכימיה הוענקו לחברי המחלקה לכימיה,https://www.bgu.ac.il/articles/israeli-chemistry-association-awards-2022-2023/,mixed,yes,yes,inter-university;international,chemistry;industry;innovation;awards,The article highlights both collaboration through conferences and awards for recognition.,124
BGU,09.04.2024,מה יכול לסייע בהפחתת תחושת אשמה הורית?,https://www.bgu.ac.il/articles/parental-guilt-duet-study/,neutral,no,no,none,parenting;psychology;research,No signs of competition or collaboration were found.,421
BGU,08.04.2024,לו הייתי בקוביית רוטשילד: אוניברסיטת בן-גוריון מתגייסת לעזרת עמותות שנפגעו במלחמה,https://www.bgu.ac.il/articles/rothchild-cube-for-ngos/,cooperative,yes,no,inter-university;industry;community engagement,social responsibility;philanthropy;community support;war impact,The article emphasizes the university's cooperative efforts with the Rothschild Foundation to support community organizations impacted by war.,296
BGU,07.04.2024,ננו-תרופה חדשה הצליחה לטפל בסרטן מעי גרורתי,https://www.bgu.ac.il/articles/new-nanomedicine-succeeded-in-treating-metastatic-colon-cancer/,mixed,yes,yes,industry,pharmacology;cancer research;innovation,The article features both the development of a novel treatment (competition) and collaboration with a biotech company (cooperation).,728
BGU,07.04.2024,תערוכה חדשה: הרהורים על קולאז',https://www.bgu.ac.il/articles/exhibition-reflections-on-collage-april-may-2024/,neutral,yes,no,industry,art;exhibition;collaboration,The article describes an art exhibition with a focus on collaboration between the artist and curator,437
BGU,07.04.2024,"נפתח מועד הרשמה מיוחד למשרתי ומשרתות מילואים, לתכנית הארבע שנתית ברפואה",https://www.bgu.ac.il/articles/master-medical-recruit/,neutral,no,no,none,admissions;military service,No signs of competition or collaboration were found.,84
BGU,03.04.2024,מענק ERC יוקרתי לחוקר בתחום הקוונטים מהאוניברסיטה,https://www.bgu.ac.il/articles/eran-maniv-erc-starting-grant/,competitive,no,yes,none,quantum physics;research funding;advanced materials,The article emphasizes receiving a prestigious ERC grant and groundbreaking research potential.,200
BGU,03.04.2024,לראשונה בארץ: אוניברסיטת בן-גוריון בנגב מייסדת מרכז מחקר לדיפלומטיית ספורט,https://www.bgu.ac.il/articles/ben-gurion-university-founds-sports-diplomacy-center/,cooperative,yes,no,international,sports diplomacy;international relations;cross-disciplinary research;knowledge exchange,The article highlights the establishment of a center for international collaborations in sports diplomacy.,307
BGU,02.04.2024,מדוע אנו לא מתמידים בתרגילי פיזיותרפיה ביתיים?,https://www.bgu.ac.il/articles/shelly-levy-tzedek-home-physiotherapy-exercises/,cooperative,yes,no,inter-university,physiotherapy;home_exercise;clinical_recommendations,The article highlights collaboration among researchers and presents joint strategies to overcome barriers in physiotherapy.,415
BGU,01.04.2024,כונניות בזמן אמת: מיזם חדשני המספק טיפול נפשי ותמיכה מיידית בתקופת המבחנים,https://www.bgu.ac.il/articles/real-time-on-call/,cooperative,yes,no,inter-university,mental health;student welfare;exam support,The article highlights a collaborative effort to provide immediate mental health support during exams.,460
BGU,01.04.2024,"ברקים ורעמים: תוכניות עילית אקדמיות חדשות של צה""ל והאוניברסיטה נפתחו לעתודאים",https://www.bgu.ac.il/articles/new-elite-academic-programs-idf/,mixed,yes,yes,inter-university;industry;defense;education,academic programs;defense cooperation;regional development;leadership training,The article highlights both the cooperation between institutions for dual degree programs and the uniqueness and necessity of the programs for national security.,358
BGU,31.03.2024,"בתי החולים סורוקה, ברזילי ואסותא אשדוד יקבלו את 'פרס הנשיא' של אוניברסיטת בן-גוריון בנגב",https://www.bgu.ac.il/articles/president-award-2024/,cooperative,yes,no,inter-university;industry;community,healthcare;recognition;community support,The article highlights multiple collaborative efforts and joint recognitions across hospitals and the university.,526
BGU,31.03.2024,לגדל ילדים תחת אש: אימהות בעוטף עזה מתקשות לשמוע קולות בכי של תינוקות,https://www.bgu.ac.il/articles/raising-children-under-fire-research/,neutral,yes,no,none,child development;parenting;psychology,The article is informational,333
BGU,26.03.2024,"יהודית רביץ תקבל תואר ד""ר לשם כבוד מאוניברסיטת בן-גוריון בנגב",https://www.bgu.ac.il/articles/yehudit-ravitz-dr/,neutral,no,no,none,awards;recognition;culture,The article purely informs about the honorary award without signs of competition or collaboration.,247
BGU,25.03.2024,פרופ' איציק מזרחי זיהה מירוץ חימוש היוצר מאזן אימה בין חיידקים טובים לחיידקים רעים,https://www.bgu.ac.il/articles/good-and-bad-germs-itzik-mizrahi/,mixed,yes,yes,international,climate change;probiotic research;innovation;academic awards,The article discusses innovative research with ecological impact and mentions both collaboration and competition aspects.,365
BGU,25.03.2024,אוניברסיטת בן-גוריון בנגב מקימה בית דין מקצועי לטיפול בהטרדות מיניות,https://www.bgu.ac.il/articles/bgu-establishes-professional-sexual-harassment-tribunal/,cooperative,yes,no,inter-university,gender equality;legal reform;university governance,The article highlights collaboration among various university stakeholders to establish a unified disciplinary court.,246
BGU,25.03.2024,בדרך לכבוש את העולם,https://www.bgu.ac.il/articles/tightening-ties-with-academic-institutions/,mixed,yes,yes,international,academic collaboration;research;competition;international relations,The article discusses both the challenges of international academic cooperation and highlights the unique and leading position of the university in various fields.,519
BGU,25.03.2024,ממדים ללימודים: משרתות במילואים ועושות דוקטורט בבן-גוריון,https://www.bgu.ac.il/articles/from-reserve-to-study/,neutral,no,no,none,women's day;military service;academic challenges,No signs of competition or collaboration were found.,788
BGU,25.03.2024,לוחמת למען שוויון,https://www.bgu.ac.il/articles/fighting-for-equality/,mixed,yes,no,inter-university,sociology;gender;military,The article discusses both gender equality initiatives and historical challenges,821
BGU,12.03.2024,"הרוח, החול והמים: הסבר חדש לתופעת גלוני חול בכדור הארץ ובמאדים",https://www.bgu.ac.il/articles/hezi-yizhaq-mars-sand-ripples/,mixed,yes,yes,international;inter-university,earth science;planetary science;collaborative research;atmospheric studies,The article discusses both the international collaboration for research and innovative findings that challenge existing theories.,645
BGU,,עושה מילואים? ערוצי קבלה ייחודיים,https://www.bgu.ac.il/articles/special-admission-iron-swords/,neutral,no,no,none,ERR,ERR,645
BGU,20.02.2024,"אפליה בקולנוע: מודל AI שניתח עשרות אלפי פוסטרים מסחריים של סרטים אמריקניים, מצא ייצוג נרחב לשחקנים לבנים על פני חבריהם מייצוג אתני שונה.",https://www.bgu.ac.il/articles/discrimination-in-cinema/,mixed,yes,yes,inter-university,AI;diversity;cinema;ethnic representation,The article discusses both collaboration in research and highlights issues of ethnic representation in cinema,628
BGU,19.02.2024,שוניות מלאכותיות מגנות על שוניות האלמוגים באילת,https://www.bgu.ac.il/articles/shashar-artificial-reef/,cooperative,yes,no,inter-university;industry;international,environment;marine biology;research collaboration,The article highlights cooperation among various organizations to establish the artificial reef.,466
BGU,13.02.2024,האוניברסיטה ייסדה מכון לאומי לעיצוב וחקר מדיניות אקלים,https://www.bgu.ac.il/articles/national-istitute-for-climate-policy-design-and-research/,cooperative,yes,no,inter-university;industry;government,environment;climate policy;innovation,The article focuses on the collaboration between various sectors to establish a research institute for climate policy advancement.,393
BGU,12.02.2024,ממריאים לעתיד בר-קיימא: מהפכה בייצור דלק תעופתי,https://www.bgu.ac.il/articles/herskowitz-sustainable-aviation-fuel/,mixed,yes,yes,industry;sustainability;innovation,The article highlights both collaboration with CarboNGV and innovative breakthroughs in green aviation technology.,ERR,328
BGU,12.02.2024,פרס האקלים הגדול בתולדות המדינה מוענק ל...,https://www.bgu.ac.il/articles/climate-solution-prize/,competitive,no,yes,none,climate solutions;innovation;energy,The article emphasizes the prestigious award received for groundbreaking research.,181
BGU,12.02.2024,"מינוי חדש באוניברסיטת בן-גוריון בנגב: מולי צפריר, סמנכ""ל טכנולוגיות חדשנות ודיגיטל",https://www.bgu.ac.il/articles/new-cto-24/,neutral,no,no,none,leadership;digital innovation;organizational strategy,No signs of competition or collaboration were found.,154
BGU,08.02.2024,אחים עובריים תורמים לחיזוי ההצלחה של הפריה חוץ גופית,https://www.bgu.ac.il/articles/fetal-siblings/,mixed,yes,yes,industry,artificial intelligence;IVF;genetic research;machine learning,The article highlights both a partnership with a startup and innovations in AI-based IVF treatment predictions.,466
BGU,06.02.2024,דווקא עכשיו: ההייטק מגיע לדרום הארץ,https://www.bgu.ac.il/articles/imtech-now-24/,cooperative,yes,no,inter-university;industry;government,technology;regional development;education,The article emphasizes a collaborative initiative involving multiple organizations to enhance employment opportunities.,670
BGU,06.02.2024,"אקלים יותר נוח: ייצוג מרשים לאוניברסיטת בן-גוריון בנגב בוועד המנהל של ""חיים וסביבה"" ארגון הגג של ארגוני הסביבה בישראל",https://www.bgu.ac.il/articles/better-climate-sviva/,cooperative,yes,no,inter-university,sustainability;environmental_protection;governance,The article highlights collaboration within the environmental movement and appointing faculty members to an environmental organization.,324
